message_id,customer_id,timestamp,channel,message_text,is_manipulative
MSG_03263,CUST101642,2025-10-22 11:31:46,call,Payment received for order #1356. Thank you for shopping with us.,0
MSG_03264,CUST101610,2025-10-20 04:27:43,call,Your balance update: ₹1963 available.,0
MSG_03265,CUST101874,2025-10-18 06:16:50,sms,Payment received for order #1311. Thank you for shopping with us.,0
MSG_03266,CUST100037,2025-10-25 02:12:16,chat,Your balance update: ₹2423 available.,0
MSG_03267,CUST100719,2025-10-20 07:14:48,sms,"Dear customer, your monthly statement is ready.",0
MSG_03268,CUST101493,2025-10-08 19:58:03,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03269,CUST101853,2025-10-12 08:33:41,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03270,CUST100434,2025-10-05 08:45:40,call,Payment received for order #1543. Thank you for shopping with us.,0
MSG_03271,CUST100329,2025-10-16 13:00:06,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03272,CUST100076,2025-10-28 20:10:08,call,Payment received for order #6353. Thank you for shopping with us.,0
MSG_03273,CUST101804,2025-10-20 15:15:47,sms,Payment received for order #3014. Thank you for shopping with us.,0
MSG_03274,CUST100309,2025-10-25 14:04:00,chat,"Dear customer, your monthly statement is ready.",0
MSG_03275,CUST100923,2025-10-13 10:40:17,chat,"Dear customer, your monthly statement is ready.",0
MSG_03276,CUST101409,2025-11-02 23:08:49,email,Your payment of ₹8485 was successful.,0
MSG_03277,CUST101222,2025-10-17 09:16:05,call,Your payment of ₹4011 was successful.,0
MSG_03278,CUST101919,2025-10-10 19:09:08,call,Payment received for order #3938. Thank you for shopping with us.,0
MSG_03279,CUST101838,2025-10-22 20:59:51,sms,Your balance update: ₹7135 available.,0
MSG_03280,CUST100242,2025-10-14 20:23:20,sms,Your payment of ₹9712 was successful.,0
MSG_03281,CUST100193,2025-10-25 21:19:36,call,Your payment of ₹6193 was successful.,0
MSG_03282,CUST101110,2025-10-12 10:50:09,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03283,CUST101383,2025-10-15 12:51:39,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03284,CUST101108,2025-10-04 16:43:00,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03285,CUST100842,2025-10-20 06:33:49,sms,Your payment of ₹839 was successful.,0
MSG_03286,CUST100441,2025-10-26 16:33:52,chat,"Dear customer, your monthly statement is ready.",0
MSG_03287,CUST101269,2025-10-06 10:34:05,call,Your payment of ₹7755 was successful.,0
MSG_03288,CUST101003,2025-10-30 03:28:58,call,Payment received for order #4345. Thank you for shopping with us.,0
MSG_03289,CUST100883,2025-10-20 19:48:53,sms,Your account will be locked soon. Confirm details.,0
MSG_03290,CUST100437,2025-10-11 15:38:08,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03291,CUST100829,2025-10-25 20:05:27,chat,Payment received for order #5007. Thank you for shopping with us.,0
MSG_03292,CUST101123,2025-10-20 13:26:44,call,You have won a cashback. Enter your credentials to claim.,1
MSG_03293,CUST100139,2025-10-20 13:00:23,call,Payment received for order #3863. Thank you for shopping with us.,0
MSG_03294,CUST101504,2025-10-08 15:34:43,email,Your payment of ₹9715 was successful.,0
MSG_03295,CUST101914,2025-10-28 17:25:23,email,Your balance update: ₹779 available.,0
MSG_03296,CUST101362,2025-10-20 01:58:11,sms,Payment received for order #6074. Thank you for shopping with us.,0
MSG_03297,CUST100113,2025-10-09 22:55:39,chat,Your balance update: ₹9924 available.,0
MSG_03298,CUST101113,2025-11-01 00:39:30,chat,Your balance update: ₹3154 available.,0
MSG_03299,CUST100011,2025-10-19 18:45:57,sms,Your balance update: ₹7929 available.,0
MSG_03300,CUST100139,2025-10-18 09:41:35,call,Payment received for order #7163. Thank you for shopping with us.,0
MSG_03301,CUST101701,2025-10-12 06:41:17,call,Your balance update: ₹9104 available.,0
MSG_03302,CUST101790,2025-11-03 09:25:13,chat,Your payment of ₹8707 was successful.,0
MSG_03303,CUST100482,2025-10-10 03:08:10,chat,Your balance update: ₹3381 available.,0
MSG_03304,CUST101411,2025-10-08 03:58:38,call,Transaction declined. Update your information.,0
MSG_03305,CUST100868,2025-10-10 01:17:26,call,"Dear customer, your monthly statement is ready.",0
MSG_03306,CUST100699,2025-10-10 10:09:48,chat,Your SBI card will be blocked within 24 hours. Verify OTP now.,1
MSG_03307,CUST101360,2025-10-11 23:53:01,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_03308,CUST100047,2025-10-12 12:42:04,email,"Dear customer, your monthly statement is ready.",0
MSG_03309,CUST101079,2025-10-27 23:37:13,email,Payment received for order #2152. Thank you for shopping with us.,0
MSG_03310,CUST101363,2025-10-15 02:32:04,chat,Your payment of ₹1355 was successful.,0
MSG_03311,CUST100127,2025-10-19 20:38:43,call,Payment received for order #8439. Thank you for shopping with us.,0
MSG_03312,CUST101211,2025-11-03 05:29:41,email,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03313,CUST101912,2025-10-26 23:16:28,call,Your balance update: ₹4624 available.,0
MSG_03314,CUST101979,2025-10-28 12:26:39,chat,Your balance update: ₹9343 available.,0
MSG_03315,CUST101504,2025-10-12 19:45:25,sms,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03316,CUST101199,2025-10-23 07:48:39,email,Your payment of ₹7414 was successful.,0
MSG_03317,CUST101157,2025-10-15 09:31:33,email,"Dear customer, your monthly statement is ready.",0
MSG_03318,CUST101375,2025-10-05 14:49:16,chat,"Dear customer, your monthly statement is ready.",0
MSG_03319,CUST100680,2025-10-14 22:47:52,chat,Payment received for order #3819. Thank you for shopping with us.,0
MSG_03320,CUST100353,2025-10-09 13:52:23,call,Your payment of ₹804 was successful.,0
MSG_03321,CUST100018,2025-10-10 23:40:57,chat,Your payment of ₹9692 was successful.,0
MSG_03322,CUST100939,2025-10-21 21:31:50,call,Your payment of ₹6951 was successful.,0
MSG_03323,CUST101298,2025-10-26 18:33:52,chat,Your balance update: ₹7101 available.,0
MSG_03324,CUST100660,2025-10-12 10:24:33,sms,Your balance update: ₹3917 available.,0
MSG_03325,CUST101155,2025-10-18 06:37:56,sms,"Dear customer, your monthly statement is ready.",0
MSG_03326,CUST101248,2025-10-22 10:14:26,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03327,CUST101089,2025-10-10 12:52:40,sms,Payment received for order #1778. Thank you for shopping with us.,0
MSG_03328,CUST101531,2025-10-21 18:48:26,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03329,CUST100035,2025-10-27 09:50:04,sms,Unusual activity detected. Click here to secure your card.,0
MSG_03330,CUST101009,2025-10-05 21:25:06,call,Payment received for order #4444. Thank you for shopping with us.,0
MSG_03331,CUST100655,2025-10-08 05:34:25,call,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03332,CUST100812,2025-10-18 11:49:41,sms,You have won a cashback. Enter your credentials to claim.,1
MSG_03333,CUST100725,2025-10-16 06:18:19,call,Your payment of ₹9217 was successful.,0
MSG_03334,CUST100526,2025-10-09 06:35:02,email,Your payment of ₹4328 was successful.,0
MSG_03335,CUST100395,2025-10-09 02:54:33,chat,Your balance update: ₹6124 available.,0
MSG_03336,CUST101153,2025-10-11 04:26:26,email,Payment received for order #5446. Thank you for shopping with us.,0
MSG_03337,CUST100037,2025-10-04 20:51:30,chat,Your balance update: ₹1906 available.,0
MSG_03338,CUST100522,2025-10-10 15:11:32,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03339,CUST100520,2025-10-09 02:25:52,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03340,CUST100600,2025-10-04 20:32:31,sms,Payment received for order #8371. Thank you for shopping with us.,0
MSG_03341,CUST100020,2025-10-13 02:09:57,chat,Payment received for order #8323. Thank you for shopping with us.,0
MSG_03342,CUST101032,2025-10-20 04:15:37,email,Your bank account is under review. Click the link to continue banking.,1
MSG_03343,CUST101333,2025-10-10 08:28:23,call,"Dear customer, your monthly statement is ready.",0
MSG_03344,CUST101651,2025-10-06 12:41:04,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03345,CUST100583,2025-10-08 03:07:50,chat,Your payment of ₹3269 was successful.,0
MSG_03346,CUST101174,2025-10-05 20:36:45,call,Your payment of ₹8244 was successful.,0
MSG_03347,CUST101861,2025-10-14 19:18:53,sms,Your balance update: ₹7997 available.,0
MSG_03348,CUST101047,2025-10-30 19:44:18,chat,Payment received for order #4016. Thank you for shopping with us.,0
MSG_03349,CUST101768,2025-10-07 19:56:56,chat,"Dear customer, your monthly statement is ready.",0
MSG_03350,CUST100268,2025-10-28 19:28:43,chat,Urgent: Confirm your KYC immediately to avoid suspension.,1
MSG_03351,CUST100482,2025-10-10 03:36:10,call,You have won a cashback. Enter your credentials to claim.,1
MSG_03352,CUST100591,2025-10-05 14:07:09,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03353,CUST101179,2025-10-10 15:02:33,email,Your payment of ₹4350 was successful.,0
MSG_03354,CUST101342,2025-10-07 20:23:15,chat,Your account will be locked soon. Confirm details.,0
MSG_03355,CUST101476,2025-10-17 11:39:31,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_03356,CUST101092,2025-10-27 15:51:11,email,We noticed a login attempt. Please verify immediately.,0
MSG_03357,CUST101145,2025-10-31 12:56:45,email,Your payment of ₹5106 was successful.,0
MSG_03358,CUST100801,2025-10-13 22:51:26,chat,Your balance update: ₹9564 available.,0
MSG_03359,CUST101725,2025-10-26 15:21:59,email,"Dear customer, your monthly statement is ready.",0
MSG_03360,CUST100483,2025-10-05 19:03:14,chat,Your payment of ₹6336 was successful.,0
MSG_03361,CUST100529,2025-10-28 19:26:44,sms,Your balance update: ₹7400 available.,0
MSG_03362,CUST100049,2025-10-20 16:37:05,chat,Payment received for order #2843. Thank you for shopping with us.,0
MSG_03363,CUST101860,2025-11-01 00:39:16,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03364,CUST101012,2025-10-16 22:40:59,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03365,CUST100072,2025-10-28 23:27:12,call,Payment received for order #5814. Thank you for shopping with us.,0
MSG_03366,CUST100265,2025-10-20 12:36:53,call,Your payment of ₹6633 was successful.,0
MSG_03367,CUST101197,2025-11-01 05:38:57,chat,Payment received for order #7486. Thank you for shopping with us.,0
MSG_03368,CUST101549,2025-10-16 18:36:09,email,"Dear customer, your monthly statement is ready.",0
MSG_03369,CUST100051,2025-10-26 08:23:01,sms,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_03370,CUST101206,2025-10-22 09:02:35,chat,Your balance update: ₹9277 available.,0
MSG_03371,CUST100253,2025-10-26 12:17:02,call,Your balance update: ₹9630 available.,0
MSG_03372,CUST100426,2025-10-25 02:28:23,email,Your balance update: ₹2154 available.,0
MSG_03373,CUST100867,2025-10-20 16:03:26,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03374,CUST100728,2025-11-02 06:23:48,email,Your payment of ₹1423 was successful.,0
MSG_03375,CUST101772,2025-10-20 10:37:50,call,Your balance update: ₹8948 available.,0
MSG_03376,CUST100808,2025-10-30 08:27:15,chat,Your payment of ₹6500 was successful.,0
MSG_03377,CUST101630,2025-10-30 13:49:01,email,Your account will be locked soon. Confirm details.,0
MSG_03378,CUST100525,2025-11-03 01:49:36,sms,Unusual activity detected. Click here to secure your card.,0
MSG_03379,CUST101391,2025-10-23 03:33:40,call,Your balance update: ₹9913 available.,0
MSG_03380,CUST101939,2025-10-15 21:44:44,email,"Dear customer, your monthly statement is ready.",0
MSG_03381,CUST101640,2025-10-19 05:32:36,sms,"Dear customer, your monthly statement is ready.",0
MSG_03382,CUST100103,2025-10-05 08:40:15,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03383,CUST100253,2025-10-10 12:11:39,email,Payment received for order #5062. Thank you for shopping with us.,0
MSG_03384,CUST101731,2025-10-11 00:10:48,call,"Dear customer, your monthly statement is ready.",0
MSG_03385,CUST101130,2025-10-27 12:27:32,email,Payment received for order #4204. Thank you for shopping with us.,0
MSG_03386,CUST100465,2025-10-14 18:28:20,chat,Your balance update: ₹4068 available.,0
MSG_03387,CUST100141,2025-10-24 08:45:03,email,"Dear customer, your monthly statement is ready.",0
MSG_03388,CUST100782,2025-10-23 10:18:03,call,"Dear customer, your monthly statement is ready.",0
MSG_03389,CUST101332,2025-10-22 11:48:38,chat,Payment received for order #2740. Thank you for shopping with us.,0
MSG_03390,CUST100912,2025-10-14 03:50:07,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03391,CUST101103,2025-10-29 22:49:05,call,Your OTP for transaction is valid for 10 minutes.,0
MSG_03392,CUST100724,2025-10-11 14:02:54,call,Your balance update: ₹5528 available.,0
MSG_03393,CUST100757,2025-10-12 20:27:29,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03394,CUST101940,2025-10-24 19:51:21,call,Payment received for order #2062. Thank you for shopping with us.,0
MSG_03395,CUST101173,2025-10-31 20:02:07,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03396,CUST100029,2025-10-09 17:06:44,sms,"Dear customer, your monthly statement is ready.",0
MSG_03397,CUST100123,2025-10-31 17:01:44,call,Your account will be locked soon. Confirm details.,0
MSG_03398,CUST101233,2025-10-18 01:26:10,call,"Dear customer, your monthly statement is ready.",0
MSG_03399,CUST100131,2025-10-23 03:04:29,call,Payment received for order #6845. Thank you for shopping with us.,0
MSG_03400,CUST100122,2025-10-11 22:41:05,email,Payment received for order #4751. Thank you for shopping with us.,0
MSG_03401,CUST100117,2025-10-14 08:21:21,call,Payment received for order #5733. Thank you for shopping with us.,0
MSG_03402,CUST101196,2025-10-29 06:53:10,sms,"Dear customer, your monthly statement is ready.",0
MSG_03403,CUST100209,2025-10-06 23:15:21,email,Your OTP for transaction is valid for 10 minutes.,0
MSG_03404,CUST100865,2025-10-17 07:26:04,sms,Payment received for order #6533. Thank you for shopping with us.,0
MSG_03405,CUST101887,2025-10-31 03:47:27,sms,Payment received for order #1869. Thank you for shopping with us.,0
MSG_03406,CUST101291,2025-10-19 05:28:52,call,Your payment of ₹8623 was successful.,0
MSG_03407,CUST101181,2025-11-01 00:40:09,call,Payment received for order #9579. Thank you for shopping with us.,0
MSG_03408,CUST100753,2025-10-15 12:48:10,sms,Your balance update: ₹8199 available.,0
MSG_03409,CUST100090,2025-10-24 02:17:55,chat,Your payment of ₹8482 was successful.,0
MSG_03410,CUST101314,2025-10-25 18:14:59,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03411,CUST100958,2025-11-01 19:25:42,email,Payment received for order #5689. Thank you for shopping with us.,0
MSG_03412,CUST100281,2025-10-12 12:54:24,sms,Your account will be locked soon. Confirm details.,0
MSG_03413,CUST101762,2025-10-24 01:48:45,email,Your balance update: ₹2801 available.,0
MSG_03414,CUST100994,2025-10-28 14:38:22,email,Your balance update: ₹6729 available.,0
MSG_03415,CUST100132,2025-10-30 22:55:35,call,Your payment of ₹5136 was successful.,0
MSG_03416,CUST100726,2025-10-18 15:09:48,chat,Your balance update: ₹1670 available.,0
MSG_03417,CUST100701,2025-10-11 05:25:16,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_03418,CUST100225,2025-10-25 07:42:25,chat,Your payment of ₹2465 was successful.,0
MSG_03419,CUST100937,2025-10-24 16:24:37,chat,"Dear customer, your account will be deactivated today unless you verify.",1
MSG_03420,CUST101321,2025-10-19 18:08:16,call,Your account will be locked soon. Confirm details.,0
MSG_03421,CUST101813,2025-10-08 15:01:25,call,"Dear customer, your monthly statement is ready.",0
MSG_03422,CUST101150,2025-10-14 13:30:39,chat,Your OTP for transaction is valid for 10 minutes.,0
MSG_03423,CUST100044,2025-10-23 15:43:50,call,Your payment of ₹7553 was successful.,0
MSG_03424,CUST101488,2025-11-01 23:45:00,chat,Your payment of ₹6538 was successful.,0
MSG_03425,CUST100591,2025-10-09 16:49:03,chat,You have won a cashback. Enter your credentials to claim.,1
MSG_03426,CUST100307,2025-10-18 17:43:27,sms,Your OTP for transaction is valid for 10 minutes.,0
MSG_03427,CUST101068,2025-10-23 03:28:57,call,"Dear customer, your monthly statement is ready.",0
MSG_03428,CUST101734,2025-10-11 09:17:50,call,"Dear customer, your monthly statement is ready.",0
MSG_03429,CUST101293,2025-10-06 02:37:20,call,Payment received for order #3630. Thank you for shopping with us.,0
MSG_03430,CUST101573,2025-10-26 15:34:14,email,Your balance update: ₹1151 available.,0
MSG_03431,CUST100831,2025-10-27 17:09:42,chat,Your balance update: ₹2353 available.,0
MSG_03432,CUST101075,2025-10-28 22:53:50,chat,"Dear customer, your monthly statement is ready.",0
MSG_03433,CUST101313,2025-10-26 10:39:41,email,We noticed a login attempt. Please verify immediately.,0
MSG_03434,CUST100185,2025-10-07 02:42:15,call,We noticed a login attempt. Please verify immediately.,0
MSG_03435,CUST100062,2025-11-01 21:24:50,sms,Your balance update: ₹7663 available.,0
MSG_03436,CUST100447,2025-11-02 23:29:52,email,Your payment of ₹9316 was successful.,0
MSG_03437,CUST100215,2025-10-31 00:32:12,chat,"Dear customer, your monthly statement is ready.",0
